avg_brightness,max_brightness,std_brightness,avg_red,avg_green,avg_blue,green_ratio,yellow_ratio,red_ratio,edge_count,contour_area,hue_mean,saturation_mean,value_mean,label,image_name,label_name
119.9807,251,76.19189542,143.9804,117.9482,67.8307,0.2614,0.0699,0.3109,708,133,25.4422,138.7912,160.9472,0,2baae113-IMG_3335_1.jpg,off
120.2003,240,76.48284893,142.92,119.1445,65.8438,0.3006,0.0531,0.2871,728,116,26.8164,147.542,160.758,0,2baae113-IMG_3335_2.jpg,off
98.2673,239,77.73709958,118.4722,96.9731,51.8628,0.219,0.0484,0.2014,960,84,23.801,153.9509,129.0553,0,2baae113-IMG_3335_3.jpg,off
123.6382,254,71.43815578,139.2486,124.462,78.5389,0.1754,0.2208,0.1753,929,779,31.2478,103.8447,148.5131,0,2bd027f0-IMG_2801_2.jpg,off
119.4827,254,87.39772023,128.4483,119.9642,93.4823,0.1772,0.0267,0.1812,1234,515,31.2872,89.3428,141.3362,0,2c73269e-IMG_2708_1.jpg,off
134.3106,252,71.43287288,148.5408,136.0821,87.9862,0.2763,0.2064,0.2153,922,343.5,28.893,111.9553,161.3304,0,2d1c1a4a-IMG_2555_2.jpg,off
142.0007,253,74.36604534,155.4747,142.425,104.401,0.2041,0.1283,0.2177,997,422.5,27.0375,90.7686,166.1606,0,2d686eb5-IMG_2648_3.jpg,off
127.734,254,72.18302324,154.8698,122.5878,82.7527,0.1162,0.147,0.3363,842,546,28.1138,116.2014,163.4737,0,2dfea641-IMG_3379_4.jpg,off
114.0766,253,76.33575658,133.8901,112.0222,73.0876,0.1664,0.1255,0.2477,692,222.5,27.3986,100.3987,145.2182,0,2e118399-IMG_3118_1.jpg,off
115.2085,252,74.73799855,141.0179,110.3171,73.3646,0.1588,0.0801,0.3254,862,82,28.6689,109.165,152.1071,0,2e118399-IMG_3118_2.jpg,off
95.5113,253,79.00922524,120.2505,89.6871,61.408,0.0712,0.0782,0.2822,735,127.5,28.4633,99.4381,126.0499,0,2e118399-IMG_3118_3.jpg,off
126.5028,253,83.4178098,136.6259,128.4884,90.1274,0.1795,0.1196,0.1749,988,281,33.179,92.0246,148.9683,0,2e1aaf06-IMG_3486_2.jpg,off
160.9039,252,56.76482771,176.0018,162.985,110.6732,0.2169,0.2649,0.2296,730,129.5,28.1697,110.5693,189.7753,0,2ece04c9-IMG_3176_0.jpg,off
147.271,253,76.04141476,156.8456,149.8522,108.6892,0.1703,0.1979,0.158,869,198,30.7166,90.5544,167.6796,0,2f26bb1d-IMG_3266_4.jpg,off
87.4595,250,69.99938114,106.4076,84.8945,51.144,0.21,0.0715,0.1386,872,69.5,19.6238,138.0767,114.8194,0,2fdf1e24-IMG_3429_1.jpg,off
117.3416,250,77.48720868,133.906,117.029,75.8039,0.2167,0.1375,0.2097,1031,144.5,24.5102,110.9273,145.6107,0,30cdc576-IMG_3268_1.jpg,off
123.0879,252,80.05382548,136.7962,123.932,82.9464,0.2184,0.1398,0.221,1043,152.5,26.4503,105.7055,150.0824,0,30cdc576-IMG_3268_2.jpg,off
126.2743,253,77.61735282,141.427,127.2048,82.0942,0.2206,0.1599,0.2171,976,123.5,29.429,111.279,154.7974,0,30f8143c-IMG_3246_2.jpg,off
119.4952,251,73.9210875,141.0234,118.3946,68.7615,0.2093,0.1927,0.2184,763,61,24.1499,127.8841,151.6935,0,30f8143c-IMG_3246_3.jpg,off
136.3309,253,79.70159349,151.4014,135.5543,100.856,0.1875,0.1046,0.2253,967,258,25.4664,88.7181,161.8399,0,314ac3f0-IMG_2749_1.jpg,off
144.8756,253,63.00569121,169.8594,140.8178,100.1654,0.2005,0.1356,0.3538,966,608.5,25.5221,110.366,181.6117,0,314ac3f0-IMG_2749_3.jpg,off
135.6207,253,83.5584851,145.6355,137.6556,98.8134,0.1736,0.1331,0.1582,855,238.5,33.1675,91.6936,156.828,0,31b1967e-IMG_3485_1.jpg,off
107.8918,253,72.12305105,131.5961,102.9729,71.1036,0.1505,0.0824,0.211,954,304,17.812,111.7948,138.8715,0,320ec683-IMG_3708_0.jpg,off
129.6925,252,75.01243059,148.9063,128.2794,86.7881,0.195,0.1217,0.2885,960,573.5,28.2492,111.4572,161.7462,0,320ec683-IMG_3708_2.jpg,off
126.1988,253,82.4739503,138.3055,126.274,94.0809,0.1961,0.0789,0.214,945,154,29.9329,94.7295,150.5161,0,322d3b6b-IMG_2718_0.jpg,off
168.052,254,64.62634676,178.5694,168.9226,135.8998,0.154,0.1249,0.1371,759,541,26.5072,75.0069,185.6918,0,339b2f02-IMG_2869_2.jpg,off
127.0737,253,79.23936943,141.221,127.6128,87.5291,0.1967,0.1565,0.2081,1213,827.5,29.0852,98.3962,152.7882,0,33a27c14-IMG_2599_3.jpg,off
134.9354,253,80.05665511,146.897,136.4682,95.7276,0.1684,0.1533,0.182,993,538,33.3286,96.7098,158.308,0,347967e3-IMG_3479_1.jpg,off
137.8848,252,73.66647629,153.6489,138.9318,91.3449,0.2225,0.2231,0.2361,966,220.5,26.8657,110.9267,167.698,0,34bba0e9-IMG_3101_0.jpg,off
120.9338,253,78.47346442,135.8853,121.2501,80.0186,0.2347,0.107,0.2329,960,112.5,27.2865,112.5388,150.0798,0,34bba0e9-IMG_3101_4.jpg,off
129.7884,251,48.52619113,169.3118,118.8784,82.1653,0.1511,0.105,0.5271,740,129,21.7832,128.4739,177.6642,0,34ea2ade-IMG_2760_1.jpg,off
134.455,253,75.75425912,148.4769,136.0445,89.4827,0.263,0.1175,0.2496,954,156.5,30.7126,118.7089,165.9877,0,3546c26c-IMG_3315_4.jpg,off
124.2965,253,88.05367901,135.0006,124.5426,95.4636,0.1022,0.1028,0.1406,772,236,27.1469,72.8092,142.2224,0,358432bf-IMG_3060_1.jpg,off
125.8692,238,67.52078562,155.3937,119.5522,81.0941,0.1718,0.1297,0.3039,865,127,18.6744,127.0474,163.3188,0,3588b0f2-IMG_3404_1.jpg,off
144.28,253,69.94491118,159.1444,144.6834,103.2509,0.1902,0.208,0.2204,776,141.5,25.9893,98.8199,169.9758,0,3588b0f2-IMG_3404_2.jpg,off
142.5175,253,56.54831292,173.8375,136.0086,93.6495,0.1991,0.1302,0.4158,859,171.5,24.2437,121.0493,184.8145,0,3684007f-IMG_2660_2.jpg,off
90.779,245,71.06543575,109.5688,87.9668,56.2645,0.21,0.0554,0.1907,816,681.5,20.3768,127.1004,119.4202,0,3698e3c8-IMG_3742_1.jpg,off
130.6839,253,78.22580892,143.2745,132.7675,87.145,0.2309,0.1405,0.2221,964,137,30.0967,108.6833,158.3036,0,3698e3c8-IMG_3742_3.jpg,off
148.4001,254,73.4374538,157.5537,150.0317,116.0477,0.1867,0.1181,0.1659,1117,486,31.2997,80.842,167.912,0,37635580-IMG_2638_4.jpg,off
132.9952,252,80.72837901,148.7206,132.1904,95.8882,0.1921,0.107,0.2287,885,155.5,26.8679,101.3799,160.2642,0,37a5c7a3-IMG_2537_2.jpg,off
110.6751,251,74.22704453,134.6411,105.7806,73.1175,0.1492,0.079,0.2019,913,381.5,17.6655,115.4625,141.3312,0,37b07236-IMG_3449_1.jpg,off
127.2145,252,82.12686947,142.2215,127.2809,87.7369,0.175,0.1446,0.1908,1008,356.5,24.6732,96.0401,152.665,0,37b07236-IMG_3449_2.jpg,off
122.0262,253,81.10529523,136.3614,121.8651,85.4392,0.1589,0.1236,0.2122,905,215.5,31.596,93.8157,146.7037,0,37b07236-IMG_3449_4.jpg,off
152.3388,253,58.04809915,170.8666,151.2449,109.3205,0.2169,0.1532,0.2819,741,130,26.1064,102.1441,181.7778,0,37c4b9fa-IMG_2649_3.jpg,off
138.8179,253,72.62575122,154.3149,140.3981,90.101,0.2957,0.1877,0.2298,958,117.5,28.8728,115.7579,168.5892,0,392d24d7-IMG_2562_0.jpg,off
130.1155,252,75.95883991,144.8466,130.3443,90.2978,0.2652,0.1003,0.2405,1086,224,28.3126,109.5727,159.552,0,392d24d7-IMG_2562_1.jpg,off
130.5471,253,77.57344766,147.7668,130.2527,86.9261,0.2343,0.1188,0.2446,1030,250.5,27.734,117.2244,161.6596,0,392d24d7-IMG_2562_3.jpg,off
133.3846,253,77.03545861,141.7273,135.5497,100.3594,0.2294,0.0932,0.198,1067,244,31.3229,91.305,156.4036,0,39775b68-IMG_2623_0.jpg,off
116.1598,252,82.91031579,127.4602,117.6734,79.1328,0.1916,0.1028,0.1949,981,158,31.9202,97.5723,141.3553,0,39c805a1-IMG_3038_3.jpg,off
141.7288,254,73.48247853,154.3599,143.0099,101.8936,0.1934,0.1544,0.203,1255,653,30.7424,94.9697,166.868,0,3a63ddff-IMG_2579_0.jpg,off
138.0445,252,66.77179734,168.0509,132.9551,85.7201,0.1624,0.1742,0.3912,809,350,25.0174,127.939,179.1837,0,3a72f4af-IMG_3717_3.jpg,off
129.4104,237,66.06251109,157.0407,124.0135,84.8492,0.1654,0.1524,0.2663,829,439,19.3788,121.892,165.1043,0,3aa3737d-IMG_3409_1.jpg,off
140.1944,253,71.43094714,154.6778,141.0215,98.0465,0.2047,0.2136,0.2192,915,182.5,26.9828,101.9868,166.544,0,3aa3737d-IMG_3409_2.jpg,off
161.3937,252,52.92507818,176.0573,162.1708,118.8545,0.2006,0.232,0.2394,602,106,27.8662,100.0751,188.1521,0,3aa3737d-IMG_3409_3.jpg,off
125.902,252,77.84453479,139.1115,126.368,89.102,0.1546,0.1536,0.1572,1045,273,26.1708,90.6318,148.2585,0,3ac8ed93-IMG_3261_1.jpg,off
128.9005,253,80.1730179,142.1954,129.9384,89.189,0.1671,0.1412,0.1924,945,519,31.1172,91.5667,153.2501,0,3ac8ed93-IMG_3261_2.jpg,off
129.8239,253,78.92520313,142.1772,130.3168,94.9775,0.1816,0.1292,0.1984,879,522.5,26.6235,84.2633,152.5842,0,3aebde90-IMG_2748_1.jpg,off
154.3466,254,64.07350052,166.9316,156.603,109.6548,0.2508,0.2314,0.196,831,349.5,30.4713,100.4399,181.0498,0,3b854070-IMG_2808_0.jpg,off
132.1097,253,80.35700011,144.5828,132.8835,95.6941,0.1682,0.1552,0.1808,1094,186,29.1845,88.3516,155.1146,0,3c026e85-IMG_2607_3.jpg,off
147.1084,253,72.88186777,159.7244,147.9661,109.4753,0.1673,0.1705,0.1767,1091,349,31.6727,91.3911,170.5361,0,3c026e85-IMG_2607_4.jpg,off
130.0475,253,86.73459081,139.6803,131.1104,99.5793,0.1172,0.1199,0.1454,714,129,28.6313,77.7256,148.3229,0,3d1dec20-IMG_3057_1.jpg,off
125.0797,254,77.76447742,135.5981,126.7778,88.9562,0.1679,0.1988,0.1462,817,196.5,28.1132,85.7594,145.5325,0,3d1dec20-IMG_3057_4.jpg,off
134.3076,253,79.54231944,147.874,134.6699,96.7694,0.216,0.0997,0.2193,1169,209.5,29.3677,103.2493,161.5026,0,3d4283e7-IMG_2574_1.jpg,off
121.4958,249,79.61236325,141.0148,121.2023,71.9481,0.2906,0.0602,0.2473,727,149.5,27.2003,135.1015,156.965,0,3d7a8359-IMG_3331_1.jpg,off
142.3967,253,76.58061719,153.5541,142.9624,110.3375,0.1548,0.1116,0.1874,1260,389.5,29.3067,85.7983,163.7255,0,3e07692f-IMG_2693_1.jpg,off
108.3963,252,76.500765,129.5772,104.2486,74.3318,0.1453,0.0968,0.2014,960,309,19.1895,106.2373,136.1607,0,3e7cc215-IMG_3701_0.jpg,off
145.4537,252,74.72950727,157.6443,148.0591,100.0584,0.2262,0.2155,0.2097,776,139,30.8432,104.3468,171.1507,0,3e7cc215-IMG_3701_2.jpg,off
116.0478,253,81.35828117,129.6665,116.7111,77.1066,0.1965,0.1433,0.2158,987,147.5,27.6041,100.8157,141.9035,0,3eac615c-IMG_3272_2.jpg,off
127.78,241,70.89343411,148.6172,128.4656,69.4621,0.3141,0.1312,0.2994,771,48.5,26.7442,146.0032,167.6442,0,3ec2d436-IMG_3681_2.jpg,off
120.5316,253,82.69799031,130.375,120.9983,92.2997,0.1849,0.0535,0.1836,874,154.5,31.2674,86.4006,141.9526,0,402d656f-IMG_2588_2.jpg,off
102.6617,253,78.81930508,116.0497,102.4898,68.6061,0.2053,0.0828,0.2266,859,145,25.0252,103.263,129.1727,0,40fb5c78-IMG_3417_2.jpg,off
125.3145,253,76.70488504,138.832,126.7674,82.3049,0.2229,0.1768,0.2349,1064,193.5,32.24,108.3967,153.8974,0,40fb5c78-IMG_3417_3.jpg,off
151.5322,253,62.70580008,162.7252,154.1362,108.5629,0.2209,0.2243,0.2202,836,127,32.0696,102.6132,176.9015,0,40fb5c78-IMG_3417_4.jpg,off
172.1202,253,64.53055673,182.9902,173.0984,138.6452,0.1362,0.1613,0.1473,615,152.5,26.7433,76.6319,190.48,0,4142521f-IMG_3059_0.jpg,off
155.2666,236,45.47997278,169.4766,156.3145,112.6467,0.2067,0.2418,0.2373,570,96,27.8593,101.4297,181.1819,0,4225d830-IMG_3397_3.jpg,off
131.9755,251,69.89914234,145.5463,133.116,90.5599,0.2838,0.1257,0.238,1036,89.5,31.9561,115.6641,163.5431,0,422fef3f-IMG_2563_3.jpg,off
128.4317,243,76.51031914,141.2656,132.3052,74.7345,0.2981,0.1338,0.2347,606,120,31.1583,133.3602,161.39,0,42a6c7ae-IMG_3506_4.jpg,off
96.2212,252,82.81081856,104.9403,97.1225,69.5533,0.1158,0.0875,0.1367,815,169,36.5294,71.345,113.6526,0,42f77b07-IMG_3051_2.jpg,off
110.4784,254,81.00099711,120.6835,111.5714,78.2547,0.1528,0.1674,0.147,1020,182,28.7954,82.5501,130.4453,0,4330a39e-IMG_3058_3.jpg,off
133.3976,253,75.48911123,145.417,133.6987,100.2773,0.2211,0.0846,0.2141,935,151.5,28.5726,90.5391,157.5537,0,4357739a-IMG_2852_4.jpg,off
127.4794,252,73.94149022,144.8124,128.1814,78.319,0.2656,0.1246,0.2637,923,103,29.033,130.3735,162.0717,0,43643621-IMG_3081_0.jpg,off
145.501,253,96.83417371,153.4343,147.3751,115.2275,0.1478,0.0946,0.1052,1145,138.5,24.7584,79.7712,161.1477,0,43643621-IMG_3081_1.jpg,off
131.6514,251,78.69476271,149.9653,132.0688,81.5895,0.2667,0.125,0.254,908,57,27.3896,125.769,164.8223,0,43643621-IMG_3081_3.jpg,off
133.2607,252,81.81508868,151.3189,132.4006,90.4794,0.1548,0.1605,0.2593,1058,2265,27.2602,108.2524,162.3528,0,43903b32-IMG_3299_3.jpg,off
142.4674,254,80.43040928,158.9433,141.908,102.0349,0.1299,0.1709,0.2148,954,378.5,26.141,97.1989,167.2472,0,43903b32-IMG_3299_4.jpg,off
159.8682,251,52.64791001,174.8642,160.6894,116.1923,0.1921,0.2276,0.2458,681,189.5,27.6192,101.0786,186.8071,0,455c5e7c-IMG_3401_3.jpg,off
138.7356,252,73.57604157,155.6985,137.283,101.8589,0.1988,0.1333,0.2441,912,177.5,25.6457,101.4838,166.2091,0,45b56e65-IMG_2842_4.jpg,off
135.1799,253,80.67612618,146.8234,135.2017,104.5537,0.1994,0.0617,0.2136,973,120,29.5573,88.7931,158.693,0,45e47034-IMG_2726_3.jpg,off
127.9931,250,73.86800696,147.1791,129.2389,71.3674,0.2748,0.1677,0.2572,860,66.5,27.0532,133.4195,163.7557,0,46129d30-IMG_3682_1.jpg,off
127.7096,253,84.73619456,138.7212,127.4152,100.3188,0.1803,0.0532,0.1948,1144,212.5,30.8633,84.2855,149.2135,0,461a6beb-IMG_2725_3.jpg,off
117.2251,251,76.36026604,131.2462,117.921,76.8553,0.2816,0.0482,0.2643,772,91.5,28.8711,123.3411,148.6952,0,46efeb2e-IMG_3494_2.jpg,off
128.8856,253,78.81079312,143.7442,128.8487,90.6324,0.1639,0.1087,0.2062,888,542,31.4902,92.9225,154.556,0,478768b9-IMG_3259_2.jpg,off
114.9159,253,79.44155856,139.6964,109.7795,76.4562,0.095,0.1211,0.3085,840,172,28.992,104.2715,146.616,0,478768b9-IMG_3259_4.jpg,off
117.9372,253,80.33974892,131.4861,118.7652,78.2846,0.2118,0.1085,0.2155,861,135,30.1282,105.0445,145.1182,0,47e591cf-IMG_3245_0.jpg,off
129.693,253,75.30570065,145.8551,130.9189,81.216,0.2421,0.1791,0.2461,968,164,29.9607,118.5323,161.2727,0,47e591cf-IMG_3245_1.jpg,off
123.5268,251,77.79698633,138.1138,122.7906,89.0265,0.2055,0.0739,0.2293,989,311,28.5371,105.004,151.2568,0,482a1938-IMG_2700_1.jpg,off
138.0151,253,76.80516045,152.2419,139.509,93.1706,0.231,0.1866,0.2219,939,135,28.8482,111.0598,166.2827,0,4851d71e-IMG_3524_0.jpg,off
128.5458,253,78.04323611,142.5269,129.3209,88.5372,0.1838,0.1202,0.2135,915,568,32.279,96.913,155.0379,0,485cf72e-IMG_3471_2.jpg,off
121.6554,238,68.08075243,148.6581,116.0547,79.6492,0.1719,0.1294,0.2749,876,858.5,18.791,121.1323,156.528,0,4876bc57-IMG_3403_1.jpg,off
107.4754,251,78.69057246,123.0056,107.2018,68.5109,0.1957,0.1392,0.1949,957,113.5,23.6873,106.6387,133.7736,0,49bc03ab-IMG_3265_1.jpg,off
154.7891,253,76.54531874,164.5964,157.4174,115.2298,0.162,0.2097,0.1638,879,218,32.1739,90.3614,175.3345,0,49bc03ab-IMG_3265_4.jpg,off
119.1887,253,75.47553837,143.5456,113.8466,82.7752,0.1375,0.0834,0.2286,743,823,17.5732,108.0775,149.8538,0,4a94c855-IMG_3707_0.jpg,off
127.6672,253,75.98019113,142.8082,127.8821,87.1627,0.193,0.1362,0.2037,1010,743.5,26.0566,100.5886,154.747,0,4b698e45-IMG_3303_1.jpg,off
116.917,252,78.63997909,132.1014,116.8452,77.9438,0.1866,0.1272,0.198,902,456.5,27.1548,96.4502,143.4871,0,4b85c92e-IMG_3301_1.jpg,off
160.3182,253,63.62294829,168.6013,162.835,125.6484,0.1997,0.1571,0.1561,1216,639.5,30.2179,79.5899,179.09,0,4c43fdac-IMG_2640_4.jpg,off
146.7031,251,82.78126328,159.7316,147.7589,107.0903,0.2068,0.1435,0.1867,1072,237.5,27.6993,97.7696,172.0518,0,4c777428-IMG_3210_1.jpg,off
119.9677,252,72.24298483,136.5626,121.942,66.2159,0.2813,0.1613,0.1698,972,75,26.7073,144.2589,149.5664,0,4d2e1a64-IMG_3320_1.jpg,off
128.2502,252,71.9386711,142.4814,130.1871,80.9547,0.281,0.1318,0.2454,823,130,30.5415,124.8423,160.6985,0,4d2e1a64-IMG_3320_4.jpg,off
133.6292,253,72.85117918,154.1337,131.918,88.9032,0.2153,0.1222,0.2733,922,117,23.8643,119.3729,166.954,0,4df32d5f-IMG_3344_2.jpg,off
128.4767,253,82.11649321,142.2242,128.9923,89.9105,0.1957,0.1086,0.2021,1121,177.5,27.2767,103.8306,155.0426,0,4df32d5f-IMG_3344_3.jpg,off
132.6368,254,80.71436728,145.6384,132.9834,96.7047,0.2191,0.0964,0.2147,972,175.5,28.4593,98.9259,157.5469,0,4df68a4e-IMG_2666_2.jpg,off
146.5225,254,68.14702263,163.7028,147.7337,95.1779,0.2287,0.238,0.2345,758,113.5,26.8906,113.8121,177.1336,0,4e0d04f5-IMG_3086_4.jpg,off
125.0657,252,78.06907444,139.3346,126.2109,81.7732,0.2186,0.1712,0.23,1016,142,28.8518,110.6628,152.7699,0,4efcf945-IMG_3696_2.jpg,off
134.67,253,78.34750092,147.669,136.0195,93.5563,0.2334,0.121,0.2173,933,124,30.493,107.6128,162.3463,0,4f24425a-IMG_3039_0.jpg,off
129.0875,253,82.77888646,141.6682,130.1239,90.9765,0.1977,0.1237,0.1895,993,156,30.44,99.2222,154.0129,0,4f24425a-IMG_3039_1.jpg,off
129.9697,254,58.67315896,157.3402,124.3367,86.8286,0.1941,0.1088,0.3738,747,79,27.2723,112.966,167.4987,0,4f79d7cb-IMG_2865_2.jpg,off
140.516,253,73.05277506,157.8771,138.9946,102.9221,0.1952,0.1449,0.2399,969,129,25.3815,100.9076,168.2049,0,50398a3f-IMG_2843_4.jpg,off
149.0269,254,82.77762485,163.2563,149.0467,111.5757,0.1249,0.1685,0.1971,913,449,28.0823,89.2044,171.6913,0,50f615e8-IMG_3297_4.jpg,off
148.5333,253,61.84561012,166.0741,148.2424,103.9514,0.2454,0.15,0.2945,981,356,26.8728,106.8193,180.481,0,524e1420-IMG_2743_3.jpg,off
158.1506,253,65.29404046,170.5445,160.8456,111.6592,0.2209,0.2243,0.2001,826,305,31.4491,105.4818,183.5948,0,52e3fbf1-IMG_3460_1.jpg,off
132.8962,253,78.76920734,146.2298,132.8449,98.1008,0.2117,0.0845,0.2338,919,123,28.8515,98.2001,159.2784,0,53c44b22-IMG_2719_0.jpg,off
125.1271,253,82.27506272,135.2573,125.4934,96.7422,0.2027,0.0415,0.2041,1146,186.5,32.6903,87.9812,148.8493,0,53c44b22-IMG_2719_2.jpg,off
119.0775,252,85.77317234,131.0375,120.2934,81.4263,0.1775,0.1335,0.1891,901,175,32.9706,101.8385,142.6278,0,53e2e141-IMG_3137_1.jpg,off
102.1238,245,72.03682026,125.4479,99.005,57.0045,0.243,0.1036,0.1563,815,45.5,21.3702,145.4867,134.5569,0,53f307c4-IMG_3436_1.jpg,off
109.3247,250,73.81577115,130.0912,107.1293,65.8571,0.2583,0.0883,0.2598,751,64.5,24.5223,135.0789,143.4826,0,53f307c4-IMG_3436_2.jpg,off
105.6,253,80.730589,120.5015,106.0228,64.6077,0.2042,0.1218,0.2258,910,79.5,28.6477,113.2011,134.4242,0,54147a28-IMG_3168_2.jpg,off
129.7794,252,78.58673511,155.09,125.7571,84.3989,0.0953,0.1933,0.3023,895,391,26.4414,110.6422,162.1901,0,544e0240-IMG_3200_2.jpg,off
120.9444,254,83.06958474,132.1402,120.767,92.5321,0.2085,0.0249,0.217,1106,232.5,30.999,93.7132,146.1855,0,5487263e-IMG_2707_1.jpg,off
130.7037,253,77.21084708,148.125,131.2408,82.3804,0.211,0.181,0.2477,988,102,26.9971,116.4943,161.8083,0,549333ff-IMG_3167_1.jpg,off
134.1727,252,70.6924782,148.2211,135.1831,92.1919,0.2913,0.1493,0.2439,901,108.5,28.3761,112.0353,162.8343,0,54f0341c-IMG_2550_3.jpg,off
140.8915,254,82.93603395,150.1171,142.3751,108.8246,0.1583,0.1324,0.1405,1382,817,34.6729,79.187,160.9699,0,558e8a14-IMG_2603_0.jpg,off
134.203,253,78.59019144,145.4369,136.5872,92.5946,0.2176,0.1678,0.1979,887,1019,29.8794,102.4462,158.7026,0,559a04ef-IMG_3741_3.jpg,off
128.6596,252,78.67728089,141.6793,128.5085,95.1766,0.2282,0.0699,0.2287,780,191.5,29.1837,99.4353,153.9524,0,55c273b3-IMG_2665_2.jpg,off
140.3874,252,77.7236394,153.2519,142.1376,97.7688,0.2046,0.174,0.1982,1001,409,27.4351,102.86,165.7916,0,5752a782-IMG_3289_2.jpg,off
147.7845,253,67.20099746,163.4974,148.5469,102.7383,0.1911,0.212,0.2231,844,184.5,26.7898,103.4188,175.3672,0,5752a782-IMG_3289_3.jpg,off
149.6019,254,67.95494549,165.5023,149.9418,106.147,0.1953,0.2191,0.2168,1151,383,27.6296,103.9823,177.2688,0,5755cae7-IMG_2612_0.jpg,off
137.7886,253,77.14308336,152.3814,136.9052,104.0679,0.1607,0.1441,0.2021,1121,254,29.5811,90.4002,162.0614,0,5755cae7-IMG_2612_2.jpg,off
124.2529,253,76.81869136,138.9544,126.234,75.7746,0.2924,0.1361,0.2466,851,71.5,29.1742,126.9982,156.6423,0,57a001b1-IMG_3080_2.jpg,off
141.4469,253,79.83584145,152.5627,143.7381,100.34,0.2121,0.1483,0.1776,979,213,31.1082,97.7171,165.8091,0,57a2e7a0-IMG_3034_0.jpg,off
141.8977,253,80.45903327,152.2803,143.8867,104.3675,0.1935,0.1279,0.1926,908,827,32.365,94.9746,166.1275,0,57a2e7a0-IMG_3034_4.jpg,off
136.0599,252,74.47077623,153.8103,136.0154,89.7609,0.206,0.1758,0.239,981,782.5,26.076,110.4896,166.2167,0,57cf0ad4-IMG_3364_3.jpg,off
120.1497,253,83.642852,134.1949,121.68,75.7449,0.1809,0.161,0.196,958,113.5,28.4558,105.68,146.9782,0,57ff6b09-IMG_3092_1.jpg,off
83.896,239,71.13138537,107.3424,79.4692,45.2634,0.1521,0.0839,0.1807,788,71.5,18.1232,144.8213,113.64,0,594a5de3-IMG_3758_1.jpg,off
134.4375,253,77.84693888,146.7357,135.6854,95.9739,0.1868,0.1954,0.1867,875,233,26.4662,92.5173,157.651,0,5952e2a6-IMG_3411_2.jpg,off
123.8137,252,81.83918861,136.7423,125.1325,83.3362,0.1929,0.1258,0.2025,934,165.5,32.0041,103.148,149.6312,0,597029ea-IMG_3139_2.jpg,off
128.7619,253,83.33094748,140.9319,128.3084,99.1178,0.1686,0.0614,0.2033,1167,270,29.3381,91.0378,152.1018,0,59745fc0-IMG_2698_1.jpg,off
132.3819,253,77.436063,146.2229,133.7238,89.28,0.2251,0.1585,0.2133,988,1366,28.5739,110.8976,159.9367,0,59839d1e-IMG_3537_0.jpg,off
118.5229,254,88.01567858,135.2286,116.1462,87.1732,0.0558,0.1332,0.1926,938,93,23.5404,90.6646,138.3715,0,5a4f7b26-IMG_2672_1.jpg,off
137.2884,253,74.9561847,152.1911,137.6376,96.6289,0.1789,0.1978,0.2146,779,248.5,26.6875,93.3769,162.475,0,5a822dc8-IMG_3271_3.jpg,off
140.0253,254,75.33203608,154.4497,140.4279,100.1461,0.225,0.124,0.2298,1169,217,30.1667,107.2112,168.7035,0,5b209f7f-IMG_2536_1.jpg,off
131.0649,254,82.09818566,146.7326,129.9961,95.4704,0.1768,0.1023,0.225,858,206.5,25.9266,97.9357,157.4297,0,5b209f7f-IMG_2536_2.jpg,off
134.8166,253,78.22565285,149.5033,134.6108,97.4228,0.1772,0.1603,0.2012,888,139.5,25.7255,94.2354,158.886,0,5b209f7f-IMG_2536_4.jpg,off
131.6025,252,75.18364246,146.562,133.4898,82.6003,0.2628,0.1459,0.2376,860,79.5,29.021,120.2731,163.4303,0,5b7d2abd-IMG_3148_0.jpg,off
129.738,252,73.53233545,149.1609,129.662,79.0512,0.2771,0.1168,0.2897,638,87,27.8657,132.5236,166.197,0,5b7d2abd-IMG_3148_2.jpg,off
127.8754,253,75.80337509,142.282,130.0061,79.0877,0.2826,0.1347,0.2322,911,77,30.1872,127.7989,160.2756,0,5b83bef1-IMG_3322_3.jpg,off
125.4737,253,76.45175151,138.353,127.3441,82.0651,0.2766,0.0995,0.2306,877,123,31.216,119.3085,156.1733,0,5b83bef1-IMG_3322_4.jpg,off
150.6901,254,66.94011549,166.8851,152.2187,100.3366,0.25,0.2088,0.2465,1004,213,29.5854,114.4344,182.4823,0,5b9e2c4a-IMG_2568_1.jpg,off
132.1973,254,64.90409673,159.556,126.4368,89.8003,0.1974,0.0987,0.3806,727,252,27.534,108.834,170.1027,0,5bc3fe08-IMG_2863_2.jpg,off
133.4165,252,81.15583792,148.7214,133.6378,92.2278,0.1792,0.1366,0.2213,1036,201,26.1619,104.0329,160.5183,0,5c15e38a-IMG_3749_3.jpg,off
125.9107,253,80.19157016,138.6292,125.0179,97.1805,0.1725,0.0764,0.1965,1051,182,25.1849,87.8438,147.8708,0,5c881875-IMG_2923_2.jpg,off
82.1062,249,69.05297475,100.2844,79.1799,49.7263,0.1855,0.0403,0.1414,740,45.5,18.1314,129.3816,107.6167,0,5cc71654-IMG_3427_1.jpg,off
135.734,253,75.77460817,149.4366,137.0586,93.1523,0.2124,0.1535,0.2146,960,874,28.0915,106.1657,163.4935,0,5cc71654-IMG_3427_3.jpg,off
114.9287,253,81.02836057,131.8494,113.4777,78.3262,0.158,0.0965,0.2431,867,259,31.4356,98.9759,142.4328,0,5dbc0e0e-IMG_3256_3.jpg,off
